"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
2090,NaN,0.904523,0.889960,0.641426,0.319915,0.215604,0.175225,0.116704,0.106341,0.080855,0.064825,0.038182,0.021882,0.010712,0.006127,0.002789,0.001458,0.000845,0.000332,0.000067,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2091,NaN,0.859313,0.845151,0.605563,0.298377,0.199748,0.161751,0.106998,0.097325,0.073658,0.058826,0.034343,0.019499,0.009433,0.005344,0.002401,0.001242,0.000713,0.000276,0.000054,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2092,NaN,0.816290,0.802526,0.571651,0.278260,0.185039,0.149297,0.098088,0.089063,0.067094,0.053376,0.030887,0.017374,0.008305,0.004661,0.002067,0.001057,0.000601,0.000229,0.000044,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2093,NaN,0.775353,0.761983,0.539586,0.259473,0.171394,0.137786,0.089910,0.081492,0.061108,0.048425,0.027774,0.015478,0.007311,0.004065,0.001779,0.000900,0.000507,0.000190,0.000035,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2094,NaN,0.736406,0.723425,0.509274,0.241929,0.158739,0.127149,0.082405,0.074557,0.055649,0.043928,0.024973,0.013787,0.006436,0.003544,0.001531,0.000766,0.000427,0.000158,0.000029,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2095,NaN,0.699355,0.686760,0.480620,0.225550,0.147002,0.117321,0.075517,0.068205,0.050672,0.039844,0.022451,0.012280,0.005664,0.003090,0.001318,0.000652,0.000360,0.000131,0.000023,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2096,NaN,0.664114,0.651898,0.453539,0.210258,0.136120,0.108241,0.069198,0.062387,0.046136,0.036135,0.020181,0.010936,0.004984,0.002693,0.001134,0.000555,0.000304,0.000109,0.000019,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2097,NaN,0.630596,0.618754,0.427946,0.195985,0.126031,0.099853,0.063401,0.057059,0.042000,0.032769,0.018139,0.009738,0.004386,0.002348,0.000975,0.000472,0.000256,0.000090,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2098,NaN,0.598722,0.587249,0.403763,0.182664,0.116678,0.092107,0.058084,0.052181,0.038232,0.029712,0.016302,0.008670,0.003858,0.002046,0.000839,0.000402,0.000216,0.000075,0.000012,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2099,NaN,0.568415,0.557303,0.380914,0.170232,0.108010,0.084953,0.053207,0.047714,0.034798,0.026938,0.014649,0.007718,0.003394,0.001783,0.000721,0.000342,0.000182,0.000062,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2100,NaN,0.539600,0.528843,0.359329,0.158632,0.099975,0.078347,0.048735,0.043626,0.031669,0.024420,0.013162,0.006870,0.002985,0.001553,0.000620,0.000291,0.000153,0.000051,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
